source,sourceUrl,title,publishDate,summary
NAVER,https://www.dailian.co.kr/news/view/1493434/?sc=Naver,[5/2(금) 데일리안 퇴근길<b>뉴스</b>] 국민의힘 &quot;당선되면 재판중지?…민주당...,2025-05-02T08:31:00Z,▲국민의힘 &quot;당선되면 재판중지?…민주당, 입법 쿠데타 철회해야&quot; 국민의힘은 대통령에 당선될 경우 진행 중이던 재판을 중지토록 하는 내용의 '형사소송법' 개정안 처리를 추진하는 더불어민주당을 향해 &quot;전대미문의... 
NAVER,https://newstapa.org/article/QnEMR,김장겸-명태균 카톡 공개...이재명 비난 영상 감탄하며 &quot;죽이네요!&quot;,2025-05-02T08:30:00Z,김장겸 국민의힘 의원이 명태균 씨에게 &quot;방송문화진흥위원회와 MBC를 없애야 한다&quot;, &quot;<b>뉴스</b>타파가 대선 사흘 전 가짜<b>뉴스</b>를 보도했고 배후 세력이 있다&quot; 등 언론 장악을 주제로 한 내용의 메시지를 수시로 보낸 사실이... 
NAVER,http://www.hansbiz.co.kr/news/articleView.html?idxno=747511,車부품 25% 관세 발효…韓 135억弗 수출 뒤흔든다,2025-05-02T08:30:00Z,도널드 트럼프 미국 대통령/ 연합<b>뉴스</b>  미국이 수입산 자동차 부품에 25% 관세를 부과하는 조치가 오는 3일 발효를 앞둔 가운데 한국의 급격한 수출 감소가 우려된다는 분석이 나왔다. 지난해 한국의 대미 자동차 부품... 
NAVER,https://www.newsworks.co.kr/news/articleView.html?idxno=794518,SKT &quot;전국 2600여 매장 신규가입 중단…위약금 면제 앞서 이사회 의결 필...,2025-05-02T08:30:00Z,않은 이유로는 3GPP 등 국제 표준에서 암호화를 하지 않기 때문이라고 답변했다. 류 센터장은 &quot;HSS 등 유심 정보가 저장되는 서버에서 암호화를 할 수 있는 데이터에 대해 자문을 거쳐 대책을 세우겠다&quot;고 말했다. [<b>뉴스</b>웍스=]
NAVER,https://news.sbs.co.kr/news/endPage.do?news_id=N1008087316&plink=ORI&cooper=NAVER,유심 교체 미끼 스미싱 주의보…&quot;유심 재고 문자 아직 발송 안 해&quot;,2025-05-02T08:25:00Z,KISA 관계자는 &quot;SKT나 공공기관의 공지 문자로 위장한 스미싱 문자에 링크가 포함됐을 경우 절대로 클릭하지 말고 삭제해 달라&quot;고 주의를 당부했습니다. (사진=방통위 제공, 연합<b>뉴스</b>)
